1UxVfG3L2BJhRcn6E1EwrN,D-SIDES,5p9HO3XC5P3BLxJs5Mtrhm,2023-11-17,37,"{pov: indie, psychedelic pop}"
18ToKV5rLc3MlsH2wsvB7W,End of Beginning,5p9HO3XC5P3BLxJs5Mtrhm,2022-09-16,47,"{pov: indie, psychedelic pop}"
5GCxyjAix5WT2HW6Y9DC8E,Half Life,5p9HO3XC5P3BLxJs5Mtrhm,2022-09-09,20,"{pov: indie, psychedelic pop}"
6u1QQpyOHv7AlMSmEOp43a,Figure You Out,5p9HO3XC5P3BLxJs5Mtrhm,2022-08-26,18,"{pov: indie, psychedelic pop}"
3GPBZJayimhXRnqsd5VsbK,Gloom,5p9HO3XC5P3BLxJs5Mtrhm,2022-07-25,18,"{pov: indie, psychedelic pop}"
6GzIzKhi3dRwalqZZNhVxI,Change,5p9HO3XC5P3BLxJs5Mtrhm,2022-06-22,19,"{pov: indie, psychedelic pop}"
0IoP6iRgOsu9PBqz6fFgMi,Keep Your Head Up,5p9HO3XC5P3BLxJs5Mtrhm,2020-09-09,39,"{pov: indie, psychedelic pop}"
03Z9pcEhtrngfRIlmIfMaU,Mortal Projections,5p9HO3XC5P3BLxJs5Mtrhm,2019-08-30,17,"{pov: indie, psychedelic pop}"
3kODZjffpgOoY6i4egc64Y,Chateau (Feel Alright),5p9HO3XC5P3BLxJs5Mtrhm,2019-08-09,18,"{pov: indie, psychedelic pop}"
4m8KPZAtozdhEpunV23iHi,Roddy,5p9HO3XC5P3BLxJs5Mtrhm,2019-07-19,19,"{pov: indie, psychedelic pop}"
4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,246dkjvS1zLTtiykXe5h60,2024-08-16,82,"{dfw rap, melodic rap, pop, rap}"
4BbsHmXEghoPPevQjPnHXx,F-1 Trillion,246dkjvS1zLTtiykXe5h60,2024-08-15,89,"{dfw rap, melodic rap, pop, rap}"
1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),246dkjvS1zLTtiykXe5h60,2023-08-02,63,"{dfw rap, melodic rap, pop, rap}"
6r1lh7fHMB499vGKtIyJLy,AUSTIN,246dkjvS1zLTtiykXe5h60,2023-07-28,72,"{dfw rap, melodic rap, pop, rap}"
0HeDKsZqyskYWkoHmXObsv,The Diamond Collection (Deluxe),246dkjvS1zLTtiykXe5h60,2023-04-21,56,"{dfw rap, melodic rap, pop, rap}"
50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),246dkjvS1zLTtiykXe5h60,2022-06-07,62,"{dfw rap, melodic rap, pop, rap}"
3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,246dkjvS1zLTtiykXe5h60,2022-06-03,75,"{dfw rap, melodic rap, pop, rap}"
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,2019-09-06,87,"{dfw rap, melodic rap, pop, rap}"
6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,246dkjvS1zLTtiykXe5h60,2018-04-27,83,"{dfw rap, melodic rap, pop, rap}"
5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),246dkjvS1zLTtiykXe5h60,2016-12-09,82,"{dfw rap, melodic rap, pop, rap}"
16XHoXcTPdm7CczEvLNlMP,Stoney (Complete Edition),246dkjvS1zLTtiykXe5h60,2016-12-09,56,"{dfw rap, melodic rap, pop, rap}"
4qeMOx94PKBKg5J1XGTvF7,I Don't Know How To Say Goodbye (Bang Bang Boom Boom),246dkjvS1zLTtiykXe5h60,2024-09-06,54,"{dfw rap, melodic rap, pop, rap}"
3X1rxO0ip8kebeVL03SgHD,Wrong Ones,246dkjvS1zLTtiykXe5h60,2024-08-15,41,"{dfw rap, melodic rap, pop, rap}"
4KMnsIaZJSBBrGhKf9f49t,Nosedive,246dkjvS1zLTtiykXe5h60,2024-08-15,45,"{dfw rap, melodic rap, pop, rap}"
0qcB6jrbIag5mvxT3lRR18,Never Love You Again,246dkjvS1zLTtiykXe5h60,2024-08-15,39,"{dfw rap, melodic rap, pop, rap}"
5jjKMSC5svSRc5Y4xZdKH8,M-E-X-I-C-O,246dkjvS1zLTtiykXe5h60,2024-08-15,42,"{dfw rap, melodic rap, pop, rap}"
06UB6o8Spyen4l4YHoGeXU,Losers,246dkjvS1zLTtiykXe5h60,2024-08-15,53,"{dfw rap, melodic rap, pop, rap}"
0FkN8aOrO8jpnzKEtcqetD,Hide My Gun,246dkjvS1zLTtiykXe5h60,2024-08-15,47,"{dfw rap, melodic rap, pop, rap}"
1RvQCt8XHwWTG6dLe4E2nK,Have The Heart,246dkjvS1zLTtiykXe5h60,2024-08-15,36,"{dfw rap, melodic rap, pop, rap}"
4dNktUzWtbWFOTzQ8NkARO,Goes Without Saying,246dkjvS1zLTtiykXe5h60,2024-08-15,29,"{dfw rap, melodic rap, pop, rap}"
04Eyy8rccvW3LaS8Q2QIUi,Finer Things,246dkjvS1zLTtiykXe5h60,2024-08-15,37,"{dfw rap, melodic rap, pop, rap}"
7ytDEeVOdgKnd1k5PZJAmC,Devil I've Been,246dkjvS1zLTtiykXe5h60,2024-08-15,30,"{dfw rap, melodic rap, pop, rap}"
75lI4JQh8ULt7OwPe5iZLl,California Sober,246dkjvS1zLTtiykXe5h60,2024-08-15,44,"{dfw rap, melodic rap, pop, rap}"
6w0ujcFPqoqOzgzYsUWYXJ,Guy For That,246dkjvS1zLTtiykXe5h60,2024-07-26,69,"{dfw rap, melodic rap, pop, rap}"
1WE56xSN0l6bnwGyLeQWdz,Pour Me A Drink,246dkjvS1zLTtiykXe5h60,2024-06-21,67,"{dfw rap, melodic rap, pop, rap}"
1woYXxyyxTQJ0E0AhZE6mj,I Had Some Help,246dkjvS1zLTtiykXe5h60,2024-05-10,81,"{dfw rap, melodic rap, pop, rap}"
4XahqkOmEsKLKEhBpX8DAe,Dial Drunk (with Post Malone),246dkjvS1zLTtiykXe5h60,2023-07-18,75,"{dfw rap, melodic rap, pop, rap}"
4zHb7PAazMdVXw2sOCNJ1V,Overdrive,246dkjvS1zLTtiykXe5h60,2023-07-14,54,"{dfw rap, melodic rap, pop, rap}"
5mr7Zd2DiuChyMNQ5x76HX,Mourning,246dkjvS1zLTtiykXe5h60,2023-05-19,55,"{dfw rap, melodic rap, pop, rap}"
7qcSUc5Af63mhfTF60KTEA,Chemical,246dkjvS1zLTtiykXe5h60,2023-04-14,70,"{dfw rap, melodic rap, pop, rap}"
4G0HO7POrjMX9cKLX2KxkF,Cooped Up / Return Of The Mack,246dkjvS1zLTtiykXe5h60,2022-10-21,61,"{dfw rap, melodic rap, pop, rap}"
6sjdohc8ouX9jHxIyqi6mi,Cooped Up,246dkjvS1zLTtiykXe5h60,2022-05-12,53,"{dfw rap, melodic rap, pop, rap}"
4tokbQaFXRrq8keVGBD9vb,Motley Crew,246dkjvS1zLTtiykXe5h60,2021-07-09,62,"{dfw rap, melodic rap, pop, rap}"
4GazdYVJNhpJCUfBi0QZXE,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",246dkjvS1zLTtiykXe5h60,2021-04-28,32,"{dfw rap, melodic rap, pop, rap}"
3aOjFnLFyskZUtBsrOvfIc,Life’s A Mess II (with Clever & Post Malone),246dkjvS1zLTtiykXe5h60,2021-03-05,36,"{dfw rap, melodic rap, pop, rap}"
2xZhidR4y5OPpCRYF09XB4,Only Wanna Be With You (Pokémon 25 Version),246dkjvS1zLTtiykXe5h60,2021-02-25,53,"{dfw rap, melodic rap, pop, rap}"
4JS5yC6k5oNfbzy2FexLBU,Tommy Lee (feat. SAINt JHN & Post Malone) [Remix],246dkjvS1zLTtiykXe5h60,2020-08-28,38,"{dfw rap, melodic rap, pop, rap}"
7EHWIpMMDRMNF6dDnjlM9s,Tommy Lee (feat. Post Malone) [Tommy Lee Remix],246dkjvS1zLTtiykXe5h60,2020-07-10,33,"{dfw rap, melodic rap, pop, rap}"
2PFiZ23ZyPTcgwmXk4X6o0,Tommy Lee (feat. Post Malone),246dkjvS1zLTtiykXe5h60,2020-06-12,51,"{dfw rap, melodic rap, pop, rap}"
0AnHDJVP2eBnPPLtguO6gq,Circles (Instrumental),246dkjvS1zLTtiykXe5h60,2019-09-04,35,"{dfw rap, melodic rap, pop, rap}"
1Id3Zj9GMvi7dPj3u6cMNs,Wow. (Remix),246dkjvS1zLTtiykXe5h60,2019-03-15,50,"{dfw rap, melodic rap, pop, rap}"
5oL7DNAeNb3CzJ4AujYFlO,Wow. (Instrumental),246dkjvS1zLTtiykXe5h60,2019-03-14,27,"{dfw rap, melodic rap, pop, rap}"
7zoRgdMDAV1J7N4tfmnwtF,rockstar (Remix),246dkjvS1zLTtiykXe5h60,2017-12-08,41,"{dfw rap, melodic rap, pop, rap}"
3oeiU8nG5eDm5YPpDvK6eS,Congratulations (Remix),246dkjvS1zLTtiykXe5h60,2017-06-16,38,"{dfw rap, melodic rap, pop, rap}"
5nzSCZ7NhKvAysI0tmNOdD,yustyna,0PCCGZ0wGLizHt2KZ7hhA2,2024-07-11,79,{}
2xpgb8R0BXVS2e1XnXI9xZ,pretty,0PCCGZ0wGLizHt2KZ7hhA2,2024-02-09,77,{}
1lUpGoaGcoPhS0uyzpw3mj,how could u love somebody like me?,0PCCGZ0wGLizHt2KZ7hhA2,2024-10-09,61,{}
6ldDSZ0AoYGfK2QMzWoqlR,So Stunning,0PCCGZ0wGLizHt2KZ7hhA2,2024-07-19,45,{}
5uUohHpz2B17vxYBVZ9omT,wet dreams,0PCCGZ0wGLizHt2KZ7hhA2,2024-07-10,54,{}
4U3f0EIV3XDBT4jcRytwMZ,dirty little secret,0PCCGZ0wGLizHt2KZ7hhA2,2024-07-09,54,{}
7jYsvUIbj8OktGfdnCU4LB,i like the way you kiss me (remixes),0PCCGZ0wGLizHt2KZ7hhA2,2024-04-05,64,{}
45Qix7gFNajr6IofEIhhE4,i like the way you kiss me (burnt),0PCCGZ0wGLizHt2KZ7hhA2,2024-03-26,58,{}
5HIWDdg3g9CTOtnevKDl1z,i like the way you kiss me,0PCCGZ0wGLizHt2KZ7hhA2,2024-03-19,80,{}
1sfetA5cWBhbBdIP6qstHo,if u think i'm pretty,0PCCGZ0wGLizHt2KZ7hhA2,2024-03-01,43,{}
1sf3JXII7PIrBTPkEi2A0L,ur special to me,0PCCGZ0wGLizHt2KZ7hhA2,2024-01-26,42,{}
2r5DAHu0DCVj3mrlKvLuP8,just want u to feel something,0PCCGZ0wGLizHt2KZ7hhA2,2023-12-01,57,{}
4bH2fufFWKIdtVbOI8em1u,if u think i'm pretty,0PCCGZ0wGLizHt2KZ7hhA2,2023-10-24,64,{}
4NK2abDnkV5FqI0q32DLL9,cross my heart,0PCCGZ0wGLizHt2KZ7hhA2,2023-09-19,39,{}
4fCeStjJxG3EtxEUQ2t4bv,Don't You Start (pack-a-punch'd),0PCCGZ0wGLizHt2KZ7hhA2,2023-09-11,24,{}
6fSjNRwWiO10WdwvyJ6kxd,Don't You Start,0PCCGZ0wGLizHt2KZ7hhA2,2023-09-08,39,{}
3TguXmUsKx3W6JUrQ2du3E,You Were a Dream,0PCCGZ0wGLizHt2KZ7hhA2,2023-08-24,54,{}
3yRIVBkRxCMyhkwklUk25Z,I'll Make You Miss Me,0PCCGZ0wGLizHt2KZ7hhA2,2023-07-07,46,{}
2tp9gMf7LcerH6OK5pFWIe,Tattoos,0PCCGZ0wGLizHt2KZ7hhA2,2023-06-16,51,{}
0QHzmTrTtLggERAjEX70CY,Sink or Swim,0PCCGZ0wGLizHt2KZ7hhA2,2023-05-26,49,{}
5cljaSxDCinxKScVYnFzXe,Can't Stop Loving You,0PCCGZ0wGLizHt2KZ7hhA2,2023-05-05,42,{}
03b21NzcAhKoKKx32OWjSJ,Mi Amor,0PCCGZ0wGLizHt2KZ7hhA2,2022-12-15,36,{}
5zod1g9FgDO4eNNpjLMDPT,Me n My Girl,0PCCGZ0wGLizHt2KZ7hhA2,2022-11-17,39,{}
22JKgaX2l3CjHiYlv3efyN,"My Love, I Feel So Low",0PCCGZ0wGLizHt2KZ7hhA2,2022-10-20,32,{}
36qbG2BXZ4HIuvoTElD4wy,Kisses (lo-fi) (feat. Artemas),0PCCGZ0wGLizHt2KZ7hhA2,2022-07-28,35,{}
32smBHIv80piiwNqvmuO1z,Trash (demo),0PCCGZ0wGLizHt2KZ7hhA2,2022-07-21,38,{}
5MMBnre4vg3kHHjCuPzBRR,High 4 U,0PCCGZ0wGLizHt2KZ7hhA2,2020-11-13,44,{}
3L2iweH45rVdTBPldbY6dp,eternal sunshine (slightly deluxe and also live),66CXWjxzNUsdJxJ2JdwvnR,2024-10-01,75,{pop}
2uMTmPEFafKfKeobvdx5EE,My Everything - Tenth Anniversary Edition,66CXWjxzNUsdJxJ2JdwvnR,2024-08-22,60,{pop}
5Csjy4XeA7KnizkhIvI7y2,eternal sunshine (slightly deluxe),66CXWjxzNUsdJxJ2JdwvnR,2024-03-11,68,{pop}
5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,66CXWjxzNUsdJxJ2JdwvnR,2024-03-08,90,{pop}
2VSBGJ8bUuNgmOYXHIQagM,Yours Truly (Tenth Anniversary Edition),66CXWjxzNUsdJxJ2JdwvnR,2023-08-25,60,{pop}
74vajFwEwXJ61OW1DKSPEa,Positions (Deluxe),66CXWjxzNUsdJxJ2JdwvnR,2021-02-19,70,{pop}
3euz4vS7ezKGnNSwgyvKcd,Positions,66CXWjxzNUsdJxJ2JdwvnR,2020-10-30,81,{pop}
5UACk85y1hNRSUtY0ss8pb,k bye for now (swt live),66CXWjxzNUsdJxJ2JdwvnR,2019-12-23,61,{pop}
2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",66CXWjxzNUsdJxJ2JdwvnR,2019-02-08,84,{pop}
3tx8gQqWbGwqIGZHqDNrGe,Sweetener,66CXWjxzNUsdJxJ2JdwvnR,2018-08-17,79,{pop}
5X7x18kW3mVIvnuNeedM6b,Dangerous Woman,66CXWjxzNUsdJxJ2JdwvnR,2016-05-20,72,{pop}
6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),66CXWjxzNUsdJxJ2JdwvnR,2014-08-22,83,{pop}
5xSvNPstcxHtR4ap2vvN8A,Yours Truly,66CXWjxzNUsdJxJ2JdwvnR,2013-01-01,65,{pop}
0BL4n7JwPd0Ml4nhpjRCFv,Sympathy is a knife featuring ariana grande,66CXWjxzNUsdJxJ2JdwvnR,2024-10-10,62,{pop}
65X8oNWJyq6abR094X1hlD,we can't be friends (wait for your love) - acoustic (live from jungle city studios),66CXWjxzNUsdJxJ2JdwvnR,2024-09-08,61,{pop}
6QfFpCdG9XXQQ9pPJQtxz7,the boy is mine,66CXWjxzNUsdJxJ2JdwvnR,2024-07-19,53,{pop}
3AICoyb5EH2OBmQJnaPDIt,the boy is mine (Remix),66CXWjxzNUsdJxJ2JdwvnR,2024-06-21,57,{pop}
1kY0kHkLtxqZb0tBqPsIx4,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,2024-03-08,56,{pop}
7cE0lgNHmBxutHd5g4D3q8,"yes, and?",66CXWjxzNUsdJxJ2JdwvnR,2024-02-16,43,{pop}
6mNdtZhr5zcz2SLzyPxweY,"yes, and?",66CXWjxzNUsdJxJ2JdwvnR,2024-01-18,47,{pop}
0kHBlnc69hLOSyXAZn2yeX,"yes, and? (remixes)",66CXWjxzNUsdJxJ2JdwvnR,2024-01-12,39,{pop}
61dUL51qxsxQJMdai6HiUH,"yes, and? (The Blessed Madonna’s Godsquad Mix)",66CXWjxzNUsdJxJ2JdwvnR,2024-01-12,14,{pop}
0RhZMUvozZXn2at1sfSogT,"yes, and? (Jonas Blue Remix)",66CXWjxzNUsdJxJ2JdwvnR,2024-01-12,14,{pop}
1K9Kpjfdj7Y3MHxuq3M6TK,"yes, and? (Felix Jaehn Remix)",66CXWjxzNUsdJxJ2JdwvnR,2024-01-12,11,{pop}
4xKjjV0sVc9PiJ1sPU9RiN,"Santa, Can’t You Hear Me (Live)",66CXWjxzNUsdJxJ2JdwvnR,2022-12-14,37,{pop}
7LsTjhsTKJA0Rfwwx1ppXs,It Was A… (Masked Christmas),66CXWjxzNUsdJxJ2JdwvnR,2021-12-07,32,{pop}
1geA7d12ed5LXsBns7ONB4,Just Look Up (From Don’t Look Up),66CXWjxzNUsdJxJ2JdwvnR,2021-12-03,46,{pop}
5RNKudvhTz6IX57BupmjeD,"Santa, Can’t You Hear Me",66CXWjxzNUsdJxJ2JdwvnR,2021-10-14,37,{pop}
3UIdh1xeV6hqlfhmimFkWx,Met Him Last Night,66CXWjxzNUsdJxJ2JdwvnR,2021-04-01,33,{pop}
11X2d5C6rFBFZZUOCJLPt9,34+35 (Remix),66CXWjxzNUsdJxJ2JdwvnR,2021-01-15,49,{pop}
5mUdh6YWnUvf0MfklEk1oi,Stuck with U,66CXWjxzNUsdJxJ2JdwvnR,2020-05-08,72,{pop}
62OlfZyTDTwngT4QlTxiAo,A Hand For Mrs. Claus,66CXWjxzNUsdJxJ2JdwvnR,2019-10-18,17,{pop}
3zVB99XMdbP9HTVNg0GJwV,boyfriend,66CXWjxzNUsdJxJ2JdwvnR,2019-08-02,71,{pop}
0MbXjBEw6FrGtcglqEDHpb,MONOPOLY,66CXWjxzNUsdJxJ2JdwvnR,2019-04-01,52,{pop}
6FK2NjcZxGIGmFjKfOkrNi,7 rings (Remix),66CXWjxzNUsdJxJ2JdwvnR,2019-02-01,39,{pop}
5DZ9A2AgtgmezypepyYGeJ,Somewhere Over The Rainbow (Live From Manchester),66CXWjxzNUsdJxJ2JdwvnR,2017-06-06,34,{pop}
6I3a9Dp8ZrsVWhbQja7xBz,Side To Side (Remixes),66CXWjxzNUsdJxJ2JdwvnR,2017-02-03,35,{pop}
3UriCAbU5UjggYgpOQYCQI,Jason's Song (Gave It Away),66CXWjxzNUsdJxJ2JdwvnR,2016-09-16,34,{pop}
6ec1HRowDGniTh3LVi6N8N,Into You (Alex Ghenea Remix),66CXWjxzNUsdJxJ2JdwvnR,2016-08-19,37,{pop}
3c5hq7WzAnJapzz9CNuuLl,Into You (3LAU Remix),66CXWjxzNUsdJxJ2JdwvnR,2016-08-19,44,{pop}
1k1HuvFs562Z3CCiSYhtc1,Good as Hell (feat. Ariana Grande) [Remix],66CXWjxzNUsdJxJ2JdwvnR,2016-01-01,52,{pop}
5wJD60fqranwuUGvOGSiyt,Christmas & Chill,66CXWjxzNUsdJxJ2JdwvnR,2015-12-18,45,{pop}
3IGM1sXYke2UGII2DORrof,Focus,66CXWjxzNUsdJxJ2JdwvnR,2015-10-30,56,{pop}
27MNgBEnLCKoafz1g2Zu97,Santa Tell Me,66CXWjxzNUsdJxJ2JdwvnR,2014-11-24,63,{pop}
48uMMsVHGfKipIsOuYcvjs,"Brand New You (From ""13"")",66CXWjxzNUsdJxJ2JdwvnR,2014-11-20,23,{pop}
3ONhXhn7uDBCAW3Jy6lQFX,Bang Bang (Remixes),66CXWjxzNUsdJxJ2JdwvnR,2014-09-26,38,{pop}
2jU2AI6nKiV3y50cnlgAkx,One Last Time,66CXWjxzNUsdJxJ2JdwvnR,2014-08-22,29,{pop}
4z9auB26ODtVUvLk7tc9xo,Bang Bang,66CXWjxzNUsdJxJ2JdwvnR,2014-07-28,26,{pop}
4WFgnJrj9Kb67y4NcFBaHo,Break Free,66CXWjxzNUsdJxJ2JdwvnR,2014-07-02,27,{pop}
6YaOfJYBAlkWqI5Gfsgttp,Problem,66CXWjxzNUsdJxJ2JdwvnR,2014-04-28,29,{pop}
5MfeQZrrNfMqcaq03U9qOr,Christmas Kisses,66CXWjxzNUsdJxJ2JdwvnR,2013-01-01,57,{pop}
4tR7U06JWAgDcA1qfxtrD2,Put Your Hearts Up,66CXWjxzNUsdJxJ2JdwvnR,2011-01-01,39,{pop}
0W5woeQnfOZmVLSbggRRlR,Brat and it’s completely different but also still brat,25uiPmTg16RbhZWAqwLBy5,2024-10-14,69,"{art pop, candy pop, metropopolis, pop, uk pop}"
316O0Xetgx2NJLRgJBw4uq,Brat and it’s the same but there’s three more songs so it’s not,25uiPmTg16RbhZWAqwLBy5,2024-06-10,74,"{art pop, candy pop, metropopolis, pop, uk pop}"
2lIZef4lzdvZkiiCzvPKj7,BRAT,25uiPmTg16RbhZWAqwLBy5,2024-06-07,90,"{art pop, candy pop, metropopolis, pop, uk pop}"
3lb7EyEcWhZOK0SpZ2dNpn,CRASH - Deluxe,25uiPmTg16RbhZWAqwLBy5,2022-03-25,57,"{art pop, candy pop, metropopolis, pop, uk pop}"
1QqipMXWzJhr6yfcNKTp8B,CRASH,25uiPmTg16RbhZWAqwLBy5,2022-03-18,67,"{art pop, candy pop, metropopolis, pop, uk pop}"
3a9qH2VEsSiOZvMrjaS0Nu,how i'm feeling now,25uiPmTg16RbhZWAqwLBy5,2020-05-15,64,"{art pop, candy pop, metropopolis, pop, uk pop}"
386IqvSuljaZsMjwDGGdLj,Charli,25uiPmTg16RbhZWAqwLBy5,2019-09-13,61,"{art pop, candy pop, metropopolis, pop, uk pop}"
2HIwUmdxEl7SeWa1ndH5wC,Pop 2,25uiPmTg16RbhZWAqwLBy5,2017-12-15,61,"{art pop, candy pop, metropopolis, pop, uk pop}"
37rI2gAtakAmSFtbIE9THq,Number 1 Angel,25uiPmTg16RbhZWAqwLBy5,2017-03-10,54,"{art pop, candy pop, metropopolis, pop, uk pop}"
5Ws5ktkIUJFpaIImvH3tYU,SUCKER,25uiPmTg16RbhZWAqwLBy5,2014-12-15,58,"{art pop, candy pop, metropopolis, pop, uk pop}"
4NUyHY8HwmpjGDdYGpiBtu,True Romance,25uiPmTg16RbhZWAqwLBy5,2013-04-12,48,"{art pop, candy pop, metropopolis, pop, uk pop}"
0qsp9ye0GPLLEdey7UAzaN,Spring breakers featuring kesha,25uiPmTg16RbhZWAqwLBy5,2024-10-13,54,"{art pop, candy pop, metropopolis, pop, uk pop}"
0bwXFLOJSpoom5SXrpJaat,So I featuring a. g. cook,25uiPmTg16RbhZWAqwLBy5,2024-10-10,28,"{art pop, candy pop, metropopolis, pop, uk pop}"
2WruUIeVL07lON0EIRNKT6,Rewind featuring bladee,25uiPmTg16RbhZWAqwLBy5,2024-10-10,45,"{art pop, candy pop, metropopolis, pop, uk pop}"
0WeAK8Q3snvnN7pr0vlPWJ,Mean girls featuring julian casablancas,25uiPmTg16RbhZWAqwLBy5,2024-10-10,38,"{art pop, candy pop, metropopolis, pop, uk pop}"
3fLeZG6kziJwK5J0brDjuc,I think about it all the time featuring bon iver,25uiPmTg16RbhZWAqwLBy5,2024-10-10,51,"{art pop, candy pop, metropopolis, pop, uk pop}"
4BqEpcs5xXZuRs5HR2om6A,I might say something stupid featuring the 1975 & jon hopkins,25uiPmTg16RbhZWAqwLBy5,2024-10-10,52,"{art pop, candy pop, metropopolis, pop, uk pop}"
0ZdvmKuGdMusb7B0qqVEio,Everything is romantic featuring caroline polachek,25uiPmTg16RbhZWAqwLBy5,2024-10-10,45,"{art pop, candy pop, metropopolis, pop, uk pop}"
2jN6JvOvH86muC5eeOExtE,Club classics featuring bb trickz,25uiPmTg16RbhZWAqwLBy5,2024-10-10,44,"{art pop, candy pop, metropopolis, pop, uk pop}"
13uiWjejIY38lK5BjxWKNW,B2b featuring tinashe,25uiPmTg16RbhZWAqwLBy5,2024-10-10,40,"{art pop, candy pop, metropopolis, pop, uk pop}"
2RUHosOID5YBfLYPwfQl6M,Apple featuring the japanese house,25uiPmTg16RbhZWAqwLBy5,2024-10-10,44,"{art pop, candy pop, metropopolis, pop, uk pop}"
6h3gxC328MdxrMSZnerDZ1,365 featuring shygirl,25uiPmTg16RbhZWAqwLBy5,2024-10-10,46,"{art pop, candy pop, metropopolis, pop, uk pop}"
4hSYRtDjN1XbTqBKTw33sj,Talk talk featuring troye sivan,25uiPmTg16RbhZWAqwLBy5,2024-09-12,73,"{art pop, candy pop, metropopolis, pop, uk pop}"
7mwumbLY3qKZOQRCv0OdyX,"Girl, so confusing featuring lorde",25uiPmTg16RbhZWAqwLBy5,2024-06-21,70,"{art pop, candy pop, metropopolis, pop, uk pop}"
0xi6xSPqjepsvd0eSiHh1h,360 featuring robyn and yung lean,25uiPmTg16RbhZWAqwLBy5,2024-05-31,57,"{art pop, candy pop, metropopolis, pop, uk pop}"
5UlTVoEmOp7GuZN5PgnUq6,360,25uiPmTg16RbhZWAqwLBy5,2024-05-10,55,"{art pop, candy pop, metropopolis, pop, uk pop}"
6e5PBZjpdbu2t39D9QoUgF,Von dutch remix with skream and benga,25uiPmTg16RbhZWAqwLBy5,2024-04-12,41,"{art pop, candy pop, metropopolis, pop, uk pop}"
1SVYaK0V3lULwQ0rtnrIy3,Club classics / B2b,25uiPmTg16RbhZWAqwLBy5,2024-04-03,49,"{art pop, candy pop, metropopolis, pop, uk pop}"
0Mg2cY7VjvKeJAL7mzk1kw,Von dutch,25uiPmTg16RbhZWAqwLBy5,2024-02-29,53,"{art pop, candy pop, metropopolis, pop, uk pop}"
4yb3RB7teZSVscBmOoDWvT,In The City,25uiPmTg16RbhZWAqwLBy5,2023-10-19,56,"{art pop, candy pop, metropopolis, pop, uk pop}"
3pUyExZz3VhtXDospnbazV,Speed Drive (jamesjamesjames Remix) [From Barbie The Album],25uiPmTg16RbhZWAqwLBy5,2023-09-15,29,"{art pop, candy pop, metropopolis, pop, uk pop}"
6MLx7SZjcmMHNUJc1Tcir0,Speed Drive (From Barbie The Album),25uiPmTg16RbhZWAqwLBy5,2023-06-29,63,"{art pop, candy pop, metropopolis, pop, uk pop}"
59dB0tQKHfwA837bRXuId4,Welcome To My Island (George Daniel & Charli XCX Remix),25uiPmTg16RbhZWAqwLBy5,2023-01-19,49,"{art pop, candy pop, metropopolis, pop, uk pop}"
5A0U5x6tAfyQaG5lnOL0fA,Hot Girl (Bodies Bodies Bodies),25uiPmTg16RbhZWAqwLBy5,2022-07-27,55,"{art pop, candy pop, metropopolis, pop, uk pop}"
4efNZXLnQz1ZutpWmYV0Eh,Used To Know Me - yunè pinku Remix,25uiPmTg16RbhZWAqwLBy5,2022-05-20,21,"{art pop, candy pop, metropopolis, pop, uk pop}"
4ZeJCBfelenyMDTeanPNjj,Used To Know Me - Dopamine VIP Remix,25uiPmTg16RbhZWAqwLBy5,2022-04-29,21,"{art pop, candy pop, metropopolis, pop, uk pop}"
4aszlJ2x445k45Meyefi5l,Used to Know Me,25uiPmTg16RbhZWAqwLBy5,2022-03-17,39,"{art pop, candy pop, metropopolis, pop, uk pop}"
01Wwc3vb0MOzDvDR3pdNZ3,Every Rule,25uiPmTg16RbhZWAqwLBy5,2022-03-14,24,"{art pop, candy pop, metropopolis, pop, uk pop}"
3H2aL8p7lUat3QnghAOowL,Beg For You (feat. Rina Sawayama) - The Remixes,25uiPmTg16RbhZWAqwLBy5,2022-03-04,24,"{art pop, candy pop, metropopolis, pop, uk pop}"
7guVedOngStKyoYMzMdWzj,Baby,25uiPmTg16RbhZWAqwLBy5,2022-03-01,30,"{art pop, candy pop, metropopolis, pop, uk pop}"
6snPKZGUbpydW2XJu9ievq,Beg For You (A. G. Cook & VERNON OF SEVENTEEN Remix) [feat. Rina Sawayama],25uiPmTg16RbhZWAqwLBy5,2022-02-25,33,"{art pop, candy pop, metropopolis, pop, uk pop}"
4k6eAe0w6pvYHaazugFbqt,Beg For You (feat. Rina Sawayama) - Pocket Remix,25uiPmTg16RbhZWAqwLBy5,2022-02-18,14,"{art pop, candy pop, metropopolis, pop, uk pop}"
0ffmwwS9EBmpLAgjblX75O,Beg For You (feat. Rina Sawayama),25uiPmTg16RbhZWAqwLBy5,2022-01-27,45,"{art pop, candy pop, metropopolis, pop, uk pop}"
